time,kWh,kW,year,month,day,?,"9,830.07 kWh",??,721.44 kW,??.1,??.2,"2,118.60 kVarh",CO2,4.70 tCO2,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,source_file,"8,900.82 kWh",715.32 kW,"1,645.56 kVarh",4.26 tCO2,"9,818.64 kWh",699.84 kW,"2,094.21 kVarh",4.69 tCO2,"10,455.39 kWh",762.48 kW,"2,339.91 kVarh",5.00 tCO2,"8,543.43 kWh",641.52 kW,"1,552.32 kVarh",4.08 tCO2,"7,029.36 kWh",505.80 kW,"1,359.36 kVarh",3.36 tCO2,"8,550.90 kWh",704.52 kW,"1,805.49 kVarh",4.09 tCO2,"10,012.86 kWh",733.32 kW,"2,048.49 kVarh",4.79 tCO2,"10,463.85 kWh",778.68 kW,"2,193.57 kVarh"
2025-10-29 10:15:00,109.53,438.12,2024.0,12.0,1970-01-01 00:00:00.000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,108.09,432.36,2025.0,1.0,1970-01-01 00:00:00.000000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,100.35,401.4,2025.0,1.0,1970-01-01 00:00:00.000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,103.05,412.2,2025.0,2.0,1970-01-01 00:00:00.000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,53.64,214.56,2024.0,12.0,1970-01-01 00:00:00.000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,108.18,432.72,2025.0,2.0,1970-01-01 00:00:00.000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,100.89,403.56,2024.0,12.0,1970-01-01 00:00:00.000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,107.91,431.64,2024.0,12.0,1970-01-01 00:00:00.000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,101.16,404.64,2025.0,1.0,1970-01-01 00:00:00.000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,108.9,435.6,2025.0,2.0,1970-01-01 00:00:00.000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,111.24,444.96,2024.0,12.0,1970-01-01 00:00:00.000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,106.74,426.96,2024.0,12.0,1970-01-01 00:00:00.000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,104.94,419.76,2025.0,2.0,1970-01-01 00:00:00.000000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,126.27,505.08,2024.0,12.0,1970-01-01 00:00:00.000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,112.23,448.92,2025.0,1.0,1970-01-01 00:00:00.000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,100.62,402.48,2024.0,11.0,1970-01-01 00:00:00.000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,115.47,461.88,2024.0,11.0,1970-01-01 00:00:00.000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,56.79,227.16,2025.0,2.0,1970-01-01 00:00:00.000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,118.89,475.56,2024.0,12.0,1970-01-01 00:00:00.000000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,56.88,227.52,2025.0,2.0,1970-01-01 00:00:00.000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,104.94,419.76,2025.0,1.0,1970-01-01 00:00:00.000000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,100.98,403.92,2024.0,11.0,1970-01-01 00:00:00.000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,119.88,479.52,2024.0,12.0,1970-01-01 00:00:00.000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,116.28,465.12,2024.0,12.0,1970-01-01 00:00:00.000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,121.14,484.56,2024.0,11.0,1970-01-01 00:00:00.000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,100.71,402.84,2024.0,11.0,1970-01-01 00:00:00.000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,114.3,457.2,2025.0,1.0,1970-01-01 00:00:00.000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,111.33,445.32,2025.0,2.0,1970-01-01 00:00:00.000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,55.35,221.4,2025.0,1.0,1970-01-01 00:00:00.000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,106.92,427.68,2025.0,2.0,1970-01-01 00:00:00.000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,104.49,417.96,2024.0,12.0,1970-01-01 00:00:00.000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,54.81,219.24,2024.0,12.0,1970-01-01 00:00:00.000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,56.16,224.64,2024.0,12.0,1970-01-01 00:00:00.000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,58.23,232.92,2024.0,12.0,1970-01-01 00:00:00.000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,58.95,235.8,2025.0,2.0,1970-01-01 00:00:00.000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,109.89,439.56,2024.0,11.0,1970-01-01 00:00:00.000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,111.15,444.6,2024.0,11.0,1970-01-01 00:00:00.000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,105.39,421.56,2025.0,1.0,1970-01-01 00:00:00.000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,119.52,478.08,2025.0,1.0,1970-01-01 00:00:00.000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,113.13,452.52,2025.0,2.0,1970-01-01 00:00:00.000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,110.97,443.88,2024.0,12.0,1970-01-01 00:00:00.000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,110.7,442.8,2025.0,1.0,1970-01-01 00:00:00.000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,60.12,240.48,2024.0,11.0,1970-01-01 00:00:00.000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,59.13,236.52,2024.0,12.0,1970-01-01 00:00:00.000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,58.68,234.72,2024.0,12.0,1970-01-01 00:00:00.000000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,59.22,236.88,2024.0,12.0,1970-01-01 00:00:00.000000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,107.46,429.84,2024.0,11.0,1970-01-01 00:00:00.000000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,109.08,436.32,2025.0,2.0,1970-01-01 00:00:00.000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,62.1,248.4,2025.0,1.0,1970-01-01 00:00:00.000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,119.52,478.08,2025.0,1.0,1970-01-01 00:00:00.000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,55.44,221.76,2024.0,12.0,1970-01-01 00:00:00.000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,109.26,437.04,2024.0,11.0,1970-01-01 00:00:00.000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,60.21,240.84,2025.0,1.0,1970-01-01 00:00:00.000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,57.69,230.76,2024.0,11.0,1970-01-01 00:00:00.000000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,57.06,228.24,2025.0,1.0,1970-01-01 00:00:00.000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,66.78,267.12,2025.0,1.0,1970-01-01 00:00:00.000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,59.04,236.16,2025.0,2.0,1970-01-01 00:00:00.000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,100.08,400.32,2024.0,11.0,1970-01-01 00:00:00.000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,114.66,458.64,2024.0,11.0,1970-01-01 00:00:00.000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,100.98,403.92,2025.0,1.0,1970-01-01 00:00:00.000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,98.37,393.48,2025.0,1.0,1970-01-01 00:00:00.000000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,56.7,226.8,2024.0,11.0,1970-01-01 00:00:00.000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,107.46,429.84,2024.0,11.0,1970-01-01 00:00:00.000000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,106.29,425.16,2025.0,1.0,1970-01-01 00:00:00.000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,100.44,401.76,2024.0,12.0,1970-01-01 00:00:00.000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,109.71,438.84,2025.0,1.0,1970-01-01 00:00:00.000000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,55.53,222.12,2025.0,2.0,1970-01-01 00:00:00.000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,56.7,226.8,2024.0,11.0,1970-01-01 00:00:00.000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,62.19,248.76,2025.0,1.0,1970-01-01 00:00:00.000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,63.54,254.16,2025.0,2.0,1970-01-01 00:00:00.000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,108.36,433.44,2025.0,2.0,1970-01-01 00:00:00.000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,107.01,428.04,2024.0,11.0,1970-01-01 00:00:00.000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,63.72,254.88,2025.0,1.0,1970-01-01 00:00:00.000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,107.73,430.92,2025.0,2.0,1970-01-01 00:00:00.000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,107.64,430.56,2025.0,2.0,1970-01-01 00:00:00.000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,111.6,446.4,2025.0,2.0,1970-01-01 00:00:00.000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,103.32,413.28,2024.0,12.0,1970-01-01 00:00:00.000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,107.46,429.84,2025.0,1.0,1970-01-01 00:00:00.000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,112.41,449.64,2024.0,11.0,1970-01-01 00:00:00.000000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,58.23,232.92,2025.0,2.0,1970-01-01 00:00:00.000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,113.94,455.76,2024.0,11.0,1970-01-01 00:00:00.000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,53.46,213.84,2024.0,11.0,1970-01-01 00:00:00.000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,119.61,478.44,2025.0,2.0,1970-01-01 00:00:00.000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,55.98,223.92,2024.0,11.0,1970-01-01 00:00:00.000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,110.52,442.08,2025.0,2.0,1970-01-01 00:00:00.000000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,130.77,523.08,2025.0,1.0,1970-01-01 00:00:00.000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,103.23,412.92,2025.0,1.0,1970-01-01 00:00:00.000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,106.92,427.68,2024.0,12.0,1970-01-01 00:00:00.000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,108.09,432.36,2024.0,12.0,1970-01-01 00:00:00.000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,122.04,488.16,2024.0,12.0,1970-01-01 00:00:00.000000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,106.56,426.24,2024.0,12.0,1970-01-01 00:00:00.000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,117.27,469.08,2025.0,1.0,1970-01-01 00:00:00.000000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,120.33,481.32,2025.0,1.0,1970-01-01 00:00:00.000000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,102.87,411.48,2025.0,2.0,1970-01-01 00:00:00.000000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,58.14,232.56,2024.0,12.0,1970-01-01 00:00:00.000000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,101.79,407.16,2025.0,1.0,1970-01-01 00:00:00.000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,106.47,425.88,2025.0,2.0,1970-01-01 00:00:00.000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,100.8,403.2,2024.0,12.0,1970-01-01 00:00:00.000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,54.99,219.96,2025.0,1.0,1970-01-01 00:00:00.000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,112.77,451.08,2025.0,2.0,1970-01-01 00:00:00.000000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,99.99,399.96,2024.0,12.0,1970-01-01 00:00:00.000000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,113.13,452.52,2025.0,1.0,1970-01-01 00:00:00.000000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,109.08,436.32,2024.0,11.0,1970-01-01 00:00:00.000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,105.03,420.12,2025.0,2.0,1970-01-01 00:00:00.000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,60.57,242.28,2024.0,11.0,1970-01-01 00:00:00.000000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,100.8,403.2,2024.0,11.0,1970-01-01 00:00:00.000000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,60.48,241.92,2024.0,11.0,1970-01-01 00:00:00.000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,102.96,411.84,2025.0,2.0,1970-01-01 00:00:00.000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,103.5,414.0,2025.0,1.0,1970-01-01 00:00:00.000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,63.72,254.88,2024.0,11.0,1970-01-01 00:00:00.000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,106.92,427.68,2024.0,11.0,1970-01-01 00:00:00.000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,124.11,496.44,2024.0,12.0,1970-01-01 00:00:00.000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,110.07,440.28,2024.0,12.0,1970-01-01 00:00:00.000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,113.4,453.6,2024.0,11.0,1970-01-01 00:00:00.000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,108.99,435.96,2024.0,11.0,1970-01-01 00:00:00.000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,95.4,381.6,2024.0,11.0,1970-01-01 00:00:00.000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,112.14,448.56,2024.0,12.0,1970-01-01 00:00:00.000000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:15:00,106.11,424.44,2025.0,2.0,1970-01-01 00:00:00.000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,106.47,425.88,2025.0,2.0,1970-01-01 00:00:00.000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,114.57,458.28,2025.0,1.0,1970-01-01 00:00:00.000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,63.72,254.88,2025.0,2.0,1970-01-01 00:00:00.000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,53.82,215.28,2024.0,12.0,1970-01-01 00:00:00.000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,111.06,444.24,2025.0,2.0,1970-01-01 00:00:00.000000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,64.35,257.4,2024.0,12.0,1970-01-01 00:00:00.000000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,59.04,236.16,2025.0,1.0,1970-01-01 00:00:00.000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,94.68,378.72,2024.0,12.0,1970-01-01 00:00:00.000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,106.74,426.96,2025.0,1.0,1970-01-01 00:00:00.000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,114.3,457.2,2025.0,2.0,1970-01-01 00:00:00.000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,58.86,235.44,2025.0,1.0,1970-01-01 00:00:00.000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,108.99,435.96,2024.0,11.0,1970-01-01 00:00:00.000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,97.2,388.8,2025.0,2.0,1970-01-01 00:00:00.000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,103.5,414.0,2025.0,2.0,1970-01-01 00:00:00.000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,109.89,439.56,2025.0,2.0,1970-01-01 00:00:00.000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,119.43,477.72,2024.0,12.0,1970-01-01 00:00:00.000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,104.04,416.16,2024.0,12.0,1970-01-01 00:00:00.000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,60.48,241.92,2025.0,2.0,1970-01-01 00:00:00.000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,56.43,225.72,2024.0,11.0,1970-01-01 00:00:00.000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,114.21,456.84,2025.0,1.0,1970-01-01 00:00:00.000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,97.02,388.08,2024.0,12.0,1970-01-01 00:00:00.000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,55.17,220.68,2025.0,2.0,1970-01-01 00:00:00.000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,58.41,233.64,2024.0,12.0,1970-01-01 00:00:00.000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 10:30:00,97.83,391.32,2024.0,11.0,1970-01-01 00:00:00.000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
